icao24,origin_country,velocity,on_ground
45d068,Denmark,203.62,False
a0105b,United States,251.3,False
a13041,United States,68.05,False
aace5c,United States,225.36,False
a2768c,United States,236.11,False
ad4850,United States,171.59,False
acbeab,United States,239.22,False
a40658,United States,220.15,False
a871f1,United States,70.28,False
45d06e,Denmark,206.4,False
3a46b1,France,105.67,False
ab8b56,United States,213.65,False
a4c9d5,United States,195.51,False
aa6b7e,United States,239.28,False
a200ba,United States,251.65,False
a8d4cc,United States,244.04,False
acc5a5,United States,193.28,False
484369,Kingdom of the Netherlands,219.54,False
4a068b,Romania,0.0,True
4ca947,Ireland,217.11,False
781cfd,China,249.05,False
a466d2,United States,206.84,False
a25c75,United States,190.56,False
a39668,United States,263.41,False
733545,Islamic Republic of Iran,115.13,False
88809a,Viet Nam,146.62,False
ab4358,United States,44.47,False
89647a,United Arab Emirates,218.1,False
c074cb,Canada,274.0,False
89647f,United Arab Emirates,226.76,False
a9dc18,United States,53.52,False
a2a072,United States,249.93,False
abb995,United States,138.5,False
ab3c72,United States,53.92,False
e495d8,Brazil,242.53,False
a8bc34,United States,199.95,False
a8d63b,United States,254.56,False
4d02b7,Luxembourg,151.09,False
3e0fe8,Germany,44.94,False
896496,United Arab Emirates,146.46,False
484361,Kingdom of the Netherlands,264.92,False
adcc10,United States,41.3,False
4005c1,United Kingdom,275.37,False
781273,China,204.61,False
4005c0,United Kingdom,275.95,False
aa70c7,United States,96.0,False
ae53a1,United States,62.55,False
abf3b8,United States,183.78,False
ad9645,United States,0.64,True
ae0632,United States,102.54,False
89648a,United Arab Emirates,175.08,False
ac899f,United States,46.58,False
a8c329,United States,111.33,False
45d04d,Denmark,97.89,False
77058d,Sri Lanka,282.43,False
a956f5,United States,96.96,False
abece7,United States,167.63,False
a02ed0,United States,46.94,False
a09852,United States,199.76,False
ad963b,United States,42.95,False
4ca87d,Ireland,215.01,False
aa83e0,United States,75.05,False
a560f3,United States,257.56,False
a86c36,United States,46.68,False
0acc9e,Colombia,83.78,False
a9dc0e,United States,51.37,False
a560f4,United States,220.86,False
aa234a,United States,252.61,False
ac6f90,United States,185.23,False
a8cf70,United States,179.09,False
a06b14,United States,56.27,False
e495cc,Brazil,185.98,False
e495cd,Brazil,199.93,False
344158,Spain,208.53,False
ac00b1,United States,220.87,False
344156,Spain,234.27,False
770590,Sri Lanka,215.57,False
89645b,United Arab Emirates,299.35,False
4ca84b,Ireland,237.18,False
484f6c,Kingdom of the Netherlands,177.07,False
4ca84d,Ireland,219.74,False
4ca84e,Ireland,229.33,False
872fa0,Japan,292.37,False
ac6364,United States,211.93,False
4ca84a,Ireland,247.88,False
adcc34,United States,15.98,False
896471,United Arab Emirates,236.73,False
a8733f,United States,50.94,False
896470,United Arab Emirates,191.37,False
896475,United Arab Emirates,229.32,False
a9ef0e,United States,37.04,False
a62c94,United States,72.99,False
acd99a,United States,220.55,False
ab4383,United States,0.0,True
a74c93,United States,2.31,True
4ca855,Ireland,205.83,False
a44cfd,United States,211.66,False
4ca856,Ireland,200.06,False
4ca850,Ireland,157.09,False
770588,Sri Lanka,234.92,False
ad2ce1,United States,0.06,True
ad9686,United States,272.19,False
ac767c,United States,284.53,False
ac00d0,United States,69.92,False
a87f7e,United States,45.1,False
0ac02b,Colombia,210.88,False
a9ef36,United States,46.61,False
a836fb,United States,263.66,False
a62063,United States,243.37,False
a440c0,United States,262.63,False
a94fde,United States,179.29,False
ac5041,United States,178.32,False
a320d4,United States,238.62,False
a40694,United States,220.54,False
a4e078,United States,56.15,False
46f008,Greece,10.29,True
abf3da,United States,277.12,False
acb332,United States,44.31,False
c05acc,Canada,112.54,False
896488,United Arab Emirates,227.43,False
896486,United Arab Emirates,89.33,False
a3f8a1,United States,264.13,False
484f72,Kingdom of the Netherlands,232.36,False
a01bbc,United States,164.74,False
aca01a,United States,238.66,False
a4ec3a,United States,249.33,False
a5132f,United States,48.64,False
c06dac,Canada,208.6,False
896455,United Arab Emirates,272.09,False
a25ba7,United States,51.94,False
abe0bb,United States,280.65,False
896454,United Arab Emirates,4.12,False
a20e38,United States,216.86,False
896452,United Arab Emirates,280.47,False
a573d1,United States,219.0,False
ac769b,United States,73.94,False
aa83b3,United States,70.58,False
a50015,United States,109.03,False
a022c4,United States,227.41,False
020095,Morocco,8.75,True
c06da2,Canada,206.14,False
a1f503,United States,187.05,False
a7c92e,United States,30.82,False
a275a8,United States,52.03,False
89644b,United Arab Emirates,219.13,False
896457,United Arab Emirates,235.3,False
896456,United Arab Emirates,232.83,False
ac5066,United States,165.34,False
02007d,Morocco,226.59,False
aa3646,United States,131.22,False
02007a,Morocco,92.23,False
acac5f,United States,67.8,False
a8cf36,United States,47.66,False
a022d0,United States,212.42,False
89644e,United Arab Emirates,218.2,False
a0c206,United States,18.03,False
a18b1e,United States,67.83,False
a82fab,United States,61.74,False
a22839,United States,124.75,False
4ca88c,Ireland,133.53,False
a3cc82,United States,219.38,False
a716f6,United States,216.28,False
a07e3a,United States,48.48,False
a4b6fc,United States,31.96,False
a34825,United States,189.8,False
a87f51,United States,161.86,False
ac638d,United States,263.4,False
e495db,Brazil,73.91,False
4ca894,Ireland,215.35,False
a716ee,United States,217.92,False
aca02f,United States,112.83,False
4d02dd,Luxembourg,74.95,False
3d2c02,Germany,45.17,False
a6a977,United States,39.1,False
4d02df,Luxembourg,62.68,False
e84084,Ecuador,153.59,False
aa1c19,United States,242.24,False
ade66f,United States,224.67,False
4005bf,United Kingdom,240.96,False
4005be,United Kingdom,274.62,False
4d02e3,Luxembourg,39.3,False
4005bd,United Kingdom,213.95,False
aa4951,United States,70.73,False
c06dba,Canada,153.89,False
a87f41,United States,130.39,False
aa4953,United States,176.6,False
a6f818,United States,65.55,False
ac018c,United States,177.91,False
a1f557,United States,165.34,False
a2b2a9,United States,146.03,False
a2fb1a,United States,65.41,False
a98076,United States,67.39,False
781e1f,China,255.8,False
a262ad,United States,198.15,False
ab19d0,United States,161.76,False
a0c238,United States,253.74,False
738488,Israel,121.08,False
0d09ec,Mexico,257.98,False
ab19d9,United States,69.27,False
a1a5cf,United States,182.11,False
a1e218,United States,152.56,False
a38ee2,United States,30.46,False
aa7e16,United States,218.98,False
a3e5bf,United States,118.54,False
add1cc,United States,47.61,False
a9e391,United States,204.79,False
4b37a8,Switzerland,194.18,False
a4683f,United States,262.76,False
a3e5d9,United States,263.09,False
abb90d,United States,0.0,True
aa9826,United States,8.75,True
a0ce7f,United States,72.02,False
4bbd06,Turkey,183.08,False
a418e0,United States,0.0,True
4bbd03,Turkey,165.58,False
ab06b7,United States,41.75,False
a6e507,United States,0.06,True
a63ed2,United States,173.54,False
a18b41,United States,0.0,True
ac892e,United States,273.09,False
a1db22,United States,0.0,True
ab19df,United States,263.71,False
a8bc7b,United States,157.99,False
a8609f,United States,233.8,False
a0c20f,United States,92.92,False
abb930,United States,198.39,False
a44e1c,United States,222.92,False
a9dc5f,United States,33.2,False
a288ff,United States,115.69,False
a1a5d6,United States,6.94,True
a4b862,United States,48.87,False
ad8f18,United States,146.82,False
a9804c,United States,51.14,False
a44e24,United States,94.37,False
ac1fb9,United States,199.19,False
a930f0,United States,36.56,False
a645b4,United States,204.44,False
a13be7,United States,56.14,False
a2c5a3,United States,254.8,False
780b1e,China,135.46,False
781214,China,240.61,False
aae6b9,United States,72.4,False
ac760d,United States,248.95,False
a1db12,United States,20.76,False
a3e5f4,United States,33.6,False
a3e5f8,United States,122.97,False
aa9801,United States,5.92,True
a01bfa,United States,84.55,False
a898a9,United States,200.06,False
e06546,Argentina,227.1,False
a022f4,United States,175.76,False
a6951d,United States,135.95,False
a9938d,United States,209.37,False
ac6f44,United States,137.83,False
e48ea7,Brazil,142.06,False
a4423a,United States,116.68,False
a86c7c,United States,41.87,False
4a04e4,Romania,5.66,True
a2b2da,United States,153.29,False
0d09b3,Mexico,71.03,False
780b45,China,4.12,False
47ba78,Norway,8.23,True
4a4d79,Romania,198.13,False
738447,Israel,265.94,False
4baa09,Turkey,192.07,False
738444,Israel,178.61,False
ac6f41,United States,75.69,False
a2b2e1,United States,253.31,False
a31b6f,United States,179.05,False
a382ce,United States,50.66,False
a810ba,United States,241.16,False
a4b80c,United States,48.24,False
a44238,United States,214.39,False
a20288,United States,196.1,False
c1e577,Canada,2.06,True
a3489f,United States,265.91,False
4bb101,Turkey,210.39,False
a19292,United States,165.25,False
abb94f,United States,277.99,False
a1f595,United States,126.67,False
4baa14,Turkey,263.11,False
0d09be,Mexico,142.82,False
490d85,Portugal,193.1,False
89649d,United Arab Emirates,218.12,False
a3355e,United States,90.36,False
abecb9,United States,194.94,False
76d256,Singapore,73.09,False
ad3fd5,United States,123.51,False
ac26cf,United States,199.64,False
a86064,United States,9.26,True
a56e0d,United States,0.0,True
4bbd12,Turkey,98.88,False
3c0c9e,Germany,218.73,False
ad9642,United States,274.42,False
0d09ce,Mexico,242.13,False
4ca7b5,Ireland,255.62,False
4ca7b7,Ireland,244.2,False
c06279,Canada,3.86,True
a7538f,United States,217.14,False
ade609,United States,7.2,True
4ca7b3,Ireland,234.82,False
ac6f6a,United States,228.31,False
a9f64b,United States,211.24,False
a63ea2,United States,132.75,False
ab3c61,United States,196.76,False
ac6326,United States,115.76,False
ac8985,United States,165.23,False
a44e59,United States,87.66,False
ada9af,United States,99.85,False
a19272,United States,202.02,False
acceab,United States,166.45,False
a1ea70,United States,119.53,False
ac252a,United States,11.83,True
aa32c6,United States,37.91,False
ac1e56,United States,288.03,False
ad3e36,United States,159.48,False
a9f29e,United States,71.0,False
a4a114,United States,199.67,False
a33d97,United States,180.08,False
acceaf,United States,120.47,False
aaf85e,United States,23.24,False
7811f9,China,256.06,False
3965a2,France,235.68,False
ac6ba8,United States,143.62,False
88816e,Viet Nam,273.07,False
a5844a,United States,44.67,False
3965a6,France,263.4,False
a3f4ea,United States,198.68,False
abb5bf,United States,273.92,False
c08634,Canada,56.16,False
a32a4b,United States,106.51,False
a7d7b5,United States,127.92,False
a6f403,United States,262.08,False
a9672c,United States,223.22,False
ab9b49,United States,252.8,False
add08e,United States,218.0,False
a64df2,United States,232.97,False
a0a900,United States,188.64,False
4bb025,Turkey,173.76,False
abb5c9,United States,6.43,True
a20a7d,United States,76.17,False
3965b4,France,242.99,False
a271f1,United States,41.27,False
3965b1,France,240.74,False
88815b,Viet Nam,222.47,False
008698,South Africa,264.78,False
aa7b33,United States,7.46,True
a0a903,United States,249.8,False
c02fe5,Canada,76.79,False
484bac,Kingdom of the Netherlands,80.16,False
c01cb7,Canada,0.06,True
c02fe7,Canada,224.99,False
a2246a,United States,237.66,False
abeb31,United States,209.3,False
a2c1b6,United States,123.49,False
c023c8,Canada,268.24,False
4ca6c4,Ireland,269.26,False
a56a56,United States,221.1,False
a6ed3b,United States,207.97,False
aaf87f,United States,234.59,False
3ce977,Germany,175.5,False
a3311b,United States,0.0,True
a75ac7,United States,128.64,False
a894b5,United States,8.23,True
a641b6,United States,221.93,False
a4fad9,United States,222.4,False
ac85ce,United States,7.46,True
c06c58,Canada,119.67,False
ac2555,United States,33.59,False
a271e4,United States,41.07,False
a9eb8f,United States,36.01,False
846333,Japan,208.44,False
a35781,United States,266.51,False
a641bf,United States,219.91,False
49d5d6,Czech Republic,212.15,False
a33d68,United States,254.65,False
3475d9,Spain,1.29,True
a009a4,United States,223.36,False
3475d5,Spain,229.11,False
a0817c,United States,249.91,False
a2bab6,United States,204.8,False
a05910,United States,209.53,False
a22482,United States,271.71,False
aa2ba2,United States,176.24,False
aa2ba1,United States,78.71,False
a5c127,United States,0.77,True
abb5e3,United States,204.61,False
a5cd5e,United States,144.41,False
aa7b10,United States,131.57,False
acced9,United States,258.7,False
abb5e7,United States,190.37,False
a70116,United States,256.29,False
ac0b50,United States,214.9,False
86eaea,Japan,204.66,False
a2119d,United States,52.36,False
4064bb,United Kingdom,218.1,False
a009f3,United States,85.58,False
a4ad24,United States,0.0,True
a7270a,United States,64.34,False
abb5ec,United States,111.44,False
e4967f,Brazil,191.54,False
ad2b43,United States,228.87,False
a0d19e,United States,191.48,False
88812d,Viet Nam,301.37,False
3c49c8,Germany,257.62,False
aae589,United States,53.82,False
a8d27e,United States,5.14,True
a4ad0e,United States,89.33,False
c02fb4,Canada,174.4,False
3c49ce,Germany,5.14,True
ab9b81,United States,209.23,False
44d2ab,Belgium,204.45,False
44d2aa,Belgium,226.69,False
a04641,United States,207.12,False
4bb067,Turkey,256.79,False
3c49d5,Germany,0.77,True
88811a,Viet Nam,276.22,False
4077e0,United Kingdom,11.83,True
a03f24,United States,0.06,True
a4b41c,United States,255.19,False
a2c1ec,United States,192.94,False
a69d1d,United States,238.52,False
8964bd,United Arab Emirates,247.9,False
c049e9,Canada,239.22,False
8964bc,United Arab Emirates,276.77,False
a56a18,United States,224.1,False
c07f39,Canada,147.42,False
a05940,United States,254.82,False
ad8bed,United States,239.3,False
a3f4d7,United States,256.58,False
a9a2ca,United States,193.17,False
c07f47,Canada,130.05,False
4077d3,United Kingdom,248.76,False
a57d52,United States,213.94,False
ac72f0,United States,188.67,False
a03f1e,United States,255.42,False
a4b423,United States,44.04,False
ade2b5,United States,213.54,False
aae59e,United States,210.05,False
a3449a,United States,61.61,False
8964d6,United Arab Emirates,58.68,False
a5d400,United States,202.42,False
02a194,Tunisia,144.79,False
ac72f7,United States,72.02,False
ac0b96,United States,145.12,False
aba2ef,United States,227.96,False
888157,Viet Nam,173.88,False
399b0c,France,168.58,False
8964e2,United Arab Emirates,256.74,False
888152,Viet Nam,207.35,False
ac72fd,United States,66.88,False
c036b1,Canada,269.88,False
ab9b9d,United States,158.46,False
a7271f,United States,180.8,False
43c5ea,United Kingdom,173.16,False
4077c6,United Kingdom,22.69,False
88813c,Viet Nam,202.38,False
a68a04,United States,127.13,False
4ca6fb,Ireland,144.86,False
4ca6fc,Ireland,203.81,False
ad92cf,United States,198.84,False
a0a923,United States,153.96,False
a2e93c,United States,163.24,False
a2cf34,United States,216.86,False
a6da85,United States,56.59,False
ae63f2,United States,183.33,False
a0a96c,United States,199.99,False
c071ef,Canada,120.69,False
3ddc78,Germany,54.5,False
a103b7,United States,40.85,False
a22fe9,United States,12.52,False
ab406d,United States,62.09,False
a369e7,United States,205.8,False
4c8096,Cyprus,255.54,False
a4d9b9,United States,142.23,False
a70181,United States,184.04,False
a04677,United States,87.61,False
00b099,South Africa,72.24,False
a2d610,United States,163.34,False
e481ed,Brazil,190.45,False
a94156,United States,181.63,False
70606c,Kuwait,265.46,False
4c808d,Cyprus,270.69,False
70606f,Kuwait,292.68,False
ae50c9,United States,38.39,False
a33ca5,United States,48.66,False
00b091,South Africa,239.72,False
3ddc70,Germany,61.25,False
a14008,United States,300.24,False
89664b,United Arab Emirates,72.64,False
a0a97b,United States,240.61,False
ad8c82,United States,178.25,False
a369d3,United States,30.19,False
a249fc,United States,49.66,False
